stop_name,train_class,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
MANAROLA,REG,9.563636363636364,9.0,37,55,49,42,22,44.109904,9.727401
MANERBIO,REG,2.101470588235294,2.0,33,2720,687,286,118,45.357212,10.132348
MANIAGO,REG,-2.1480804387568555,-2.0,11,547,4,4,3,46.170057,12.714527
MANOPPELLO,REG,1.0379815518176885,1.0,32,1843,183,85,33,42.305848,14.061057
MANZIANA-CANALE MONTERANO,REG,2.76612355736592,2.0,57,2946,1018,449,79,42.128246,12.134934
MARANO,REG,3.4461009174311927,3.0,36,2616,909,307,68,45.706864,11.4246
MARANO TICINO,REG,2.567279767666989,2.0,14,1033,170,63,22,45.629485,8.626172
MARCELLINA VERBICARO ORSOMARSO,REG,3.2077331311599697,1.0,21,1319,364,227,94,39.766974,15.822665
MARIANOPOLI,REG,-1.0,-1.0,1,1,0,0,0,37.623011,13.898901
MARINA DI CERVETERI,REG,4.0,2.0,3,3,1,1,0,41.979133,12.047924
MARINA DI MARATEA,REG,8.0,9.0,2,3,2,2,1,39.959512,15.735953
MARINA DI SAN LORENZO,REG,2.608527131782946,2.0,11,774,184,81,23,37.919844,15.826365
MARINELLA,REG,1.113375796178344,1.0,12,785,51,8,2,40.999129,9.55362
MARINO,REG,0.16556751128080527,-1.0,43,2881,494,81,15,41.768961,12.655994
MARRADI,REG,3.979874213836478,3.0,23,1590,714,345,72,44.07973,11.619174
MARRUBIU TERRALBA ARBOREA,REG,2.4405405405405407,1.0,45,1850,445,225,78,39.75293,8.641144
MARSALA,REG,1.422051282051282,1.0,31,1950,391,182,79,37.793514,12.443174
MASSAFISCAGLIA,REG,1.6540041067761806,1.0,18,974,102,37,17,,
MASSAFRA,REG,16.833333333333332,19.0,5,6,4,4,4,40.582968,17.107899
MASSAROSA BOZZANO,REG,1.9930114358322744,2.0,30,1574,294,94,16,43.855652,10.352022
MAZARA DEL VALLO,REG,0.9820696721311475,0.0,31,1952,298,178,82,37.652448,12.594565
MEINA,REG,4.3880484114977305,3.0,32,1322,572,411,167,45.794389,8.535452
MELE,REG,5.069204152249135,3.0,23,1734,859,566,206,44.472797,8.733953
MELEGNANO,REG,2.348267117497887,1.0,101,3549,781,418,92,45.356321,9.319271
MELFI,REG,1.6098541980894923,1.0,30,1989,617,372,77,40.989871,15.646895
MELZO SCALO,REG,32.0,32.0,1,1,1,1,1,,
MEOLO,REG,13.0,8.0,21,29,27,25,13,45.61319,12.453969
MERCATELLO,REG,0.18262226847034338,0.0,64,1922,26,6,2,40.606491,15.38979
MERCENASCO,REG,3.826044703595724,3.0,34,2058,790,379,100,45.353436,7.886405
MESAGNE,REG,2.8779884583676836,2.0,16,1213,267,151,66,40.563203,17.802082
MESSINA CENTRALE,REG,0.7027369488089205,0.0,61,3946,382,196,109,38.184975,15.561278
MESTRINO,REG,10.0,10.0,1,1,1,1,0,45.457878,11.773859
MEZZANO,REG,2.6832326985601487,2.0,34,2153,434,168,60,44.463,12.098501
MI P.GAR.SOTT.,REG,4.472159368206221,3.0,384,22539,10082,5542,1654,45.484228,9.185122
MIGLIARINO,REG,1.3590534979423867,1.0,18,972,92,37,17,,
MIGLIARO,REG,1.8053553038105046,1.0,18,971,100,41,18,,
MILANO AFFORI,REG,2.0521108179419527,2.0,28,1516,280,115,22,,
MILANO BOVISA FNM,REG,1.522120326514159,1.0,171,9923,1932,926,246,45.502993,9.159235
MILANO BRUZZANO,REG,1.5023102310231022,1.0,28,1515,213,85,20,,
MILANO CENTRALE,REG,3.108807951350291,2.0,226,15293,4777,2709,1012,45.486347,9.204528
MILANO DATEO,REG,4.208826790862719,3.0,385,22545,9608,5523,1703,45.462341,9.209277
MILANO FORLANINI,REG,3.744954766875435,2.0,194,11496,3946,2424,799,,
MILANO GRECO PIRELLI,REG,3.203245653879506,2.0,377,24217,7953,4510,1448,45.51272,9.214456
MILANO LANCETTI,REG,2.4579696016306998,1.0,385,22567,5977,3384,1034,45.492632,9.175832
MILANO PORTA GARIBALDI,REG,2.1926503957053516,1.0,269,18069,4679,2605,922,45.484917,9.187683
MILANO PORTA ROMANA,REG,20.5,17.0,13,16,13,13,13,45.445844,9.213128
MILANO PORTA VITTORIA,REG,2.2715671939385884,1.0,385,22569,6086,3589,1130,45.459579,9.21813
MILANO ROMOLO,REG,17.0,24.0,2,3,2,2,2,45.445008,9.168933
MILANO TIBALDI,REG,17.333333333333332,25.0,2,3,2,2,2,,
MILANO VILLAPIZZONE,REG,4.153759235115167,3.0,196,11505,4634,2421,623,,
MILETO,REG,2.3654485049833887,1.0,4,301,47,25,11,38.577082,16.060041
MILITELLO,REG,1.7517985611510791,0.0,8,278,52,29,18,37.277194,14.78317
MINTURNO,REG,2.950702489524279,1.0,78,4057,1178,857,405,41.257621,13.720664
MIRA MIRANO,REG,8.615384615384615,6.0,13,13,9,9,4,45.462943,12.118789
MIRAMARE,REG,1.4522821576763485,1.0,47,2169,453,205,49,,
MIRANDOLA,REG,4.052848722986248,2.0,85,5090,1785,1156,355,44.891638,11.111689
MIRTO CROSIA,REG,4.914835164835165,4.0,21,1456,775,475,136,39.604876,16.777366
MODENA PIAZZA MANZONI,REG,0.15472387037882246,0.0,40,2191,64,31,8,,
MODICA,REG,1.8905263157894736,0.0,18,950,225,126,68,36.8529,14.754255
MODUGNO,REG,4.300667222685571,6.0,36,4796,2430,2410,180,,
MOLINA CASTEL VECCHIO SUBAQUEO,REG,2.2492668621700878,2.0,35,1705,461,202,19,42.143476,13.739644
MOLINO DEL PALLONE,REG,2.111442786069652,2.0,12,1005,146,32,8,44.100128,10.961252
MOMBARUZZO,REG,0.8223615464994776,0.0,16,957,59,32,10,44.76235,8.441006
MOMO,REG,1.995345228859581,1.0,20,1289,281,118,37,45.574646,8.55689
MONASTERACE STILO,REG,4.146869514335869,3.0,29,1709,793,489,123,38.437591,16.574444
MONDOVI`,REG,0.7878592185986438,0.0,39,3097,339,190,79,44.398255,7.816339
MONFALCONE,REG,1.1436031331592689,0.0,138,8809,1155,604,231,45.807683,13.542929
MONGARDINO,REG,1.4815217391304347,1.0,16,920,70,33,11,44.84161,8.207411
MONTEBELLO,REG,10.4,10.0,5,5,5,5,2,45.45251,11.390803
MONTEBELLUNA,REG,1.6097087378640778,1.0,74,3090,410,128,51,45.776434,12.054
MONTECATINI CENTRO,REG,7.1682158240761735,6.0,124,4411,3425,2678,837,43.881216,10.77081
MONTELLO GORLAGO,REG,2.6863287250384023,2.0,42,3255,924,421,98,45.67017,9.808488
MONTEPESCALI,REG,2.48036858974359,1.0,37,2496,581,316,124,42.869518,11.068743
MONTEPRANDONE,REG,6.5,6.0,2,2,2,2,0,42.894183,13.849996
MONTEPULCIANO,REG,2.7975622681505032,2.0,37,1887,582,267,55,43.135353,11.856865
MONTEREALE VALCELLINA,REG,-1.069090909090909,-1.0,24,1100,10,5,5,46.148009,12.658923
MONTERONI D`ARBIA,REG,0.03619381202568593,0.0,36,1713,138,63,17,43.230036,11.419662
MONTEROSSO,REG,3.0849687297821866,1.0,101,4637,1332,826,253,44.145967,9.649009
MONTEROTONDO,REG,0.18100224382946897,0.0,160,9359,385,185,68,42.06409,12.595753
MONTESANTO,REG,2.89289055191768,2.0,33,2138,516,237,82,44.732964,11.73652
MONTEVARCHI TERRANUOVA,REG,2.906463772162502,2.0,111,7163,2125,1212,387,43.525165,11.563983
MONTI TELTI,REG,1.2438391699092088,1.0,22,771,142,56,16,40.829632,9.322814
MONTIRONE,REG,3.8964646464646466,2.0,24,1980,695,446,200,45.451352,10.239482
MONTJOVET,REG,10.0,4.0,1,2,2,1,1,45.704586,7.666871
MONZA SOBBORGHI,REG,2.8899430740037952,2.0,40,3162,840,392,85,45.582082,9.284375
MOTTA DI LIVENZA,REG,0.689375,0.0,23,1600,125,66,19,45.779114,12.607118
MOTTA SAN GIOVANNI LAZZARO,REG,15.5,4.0,2,2,2,1,1,37.976978,15.659977
MOZIA-BIRGI,REG,1.8867623604465709,1.0,30,1881,352,174,60,37.884956,12.499016
MOZZECANE,REG,2.5505671077504726,2.0,30,2116,561,262,93,45.306687,10.823657
MULINETTI,REG,4.666666666666667,4.0,1,3,2,1,0,44.362614,9.129499
MURATELLA,REG,2.7005049442457394,2.0,156,9506,2217,709,134,41.826182,12.412696
MUSIANO-PIAN DI MACINA,REG,2.2277970011534025,1.0,70,3468,600,296,70,44.402423,11.344912
NAPOLI CAMPI FLEGREI,REG,0.5155601659751037,0.0,26,1928,192,82,38,40.822462,14.194649
NAPOLI S.GIOV.BARRA,REG,-0.9030927835051547,-2.0,11,485,29,20,10,40.831269,14.307811
NARNI AMELIA,REG,1.5,0.0,7,14,3,2,0,42.53128,12.519592
NEPEZZANO-PIANO D'ACCIO,REG,5.084885231702035,5.0,34,2309,2256,549,33,,
NERA MONTORO,REG,1.3333333333333333,1.0,1,6,0,0,0,42.497855,12.476587
NIBBIA,REG,3.032863849765258,2.0,4,213,77,27,2,45.481363,8.557993
NICHELINO,REG,4.635334088335221,4.0,46,3532,1985,1071,134,44.99132,7.642068
NICORVO,REG,4.395881006864989,3.0,22,1748,856,322,66,45.275462,8.6712
NIZZA DI SICILIA,REG,3.6217672413793105,2.0,30,1856,592,352,107,37.996937,15.412334
NOCERA INFERIORE,REG,0.8861313868613139,0.0,26,1370,182,91,32,40.745318,14.635346
NOCERA SUPERIORE,REG,0.5942675159235669,0.0,24,1570,83,41,18,40.742597,14.672398
NOCERA TIRINESE,REG,2.0,2.0,1,1,0,0,0,39.015913,16.119677
NOCERA UMBRA,REG,2.437449556093624,1.0,18,1239,306,191,76,43.100663,12.767207
NOLA,REG,5.004300047778309,4.0,33,2093,1094,597,183,40.923652,14.525004
NOTARESCO,REG,4.206293706293707,2.0,13,858,415,406,35,42.706502,13.876365
NOTO,REG,1.9297912713472485,1.0,19,1054,179,112,50,36.88247,15.074523
NOVARA,REG,1.8048158640226628,1.0,181,10590,2319,1134,407,45.451376,8.624895
NOVATE-MEZZOLA,REG,0.944778362133734,0.0,36,2662,227,114,45,46.216595,9.446573
NOVELLARA,REG,-0.24232081911262798,-1.0,26,1172,96,45,21,,
NOVI LIGURE,REG,1.2803005553740607,1.0,41,3061,454,255,91,44.762521,8.787289
NOZZANO,REG,5.117694805194805,4.0,21,1232,668,480,112,43.829956,10.40716
ODERZO,REG,0.34375,0.0,23,1600,141,65,21,45.775304,12.49293
OGGIONO,REG,2.5322137404580154,2.0,41,3275,835,427,110,45.788993,9.33748
OLEVANO,REG,3.220159151193634,2.0,34,1885,572,278,68,45.212119,8.71182
OLGIATA,REG,3.4023102720158986,3.0,136,8051,2691,836,117,42.01538,12.363864
OMEGNA CRUSINALLO,REG,3.0873493975903616,2.0,16,996,244,141,30,45.898138,8.413929
OMIGNANO SALENTO,REG,3.55622060709705,2.0,37,2339,806,541,204,40.252688,15.134406
ORDONA,REG,3.0432835820895523,2.0,9,670,204,127,38,41.315006,15.620567
ORIA,REG,2.20280296784831,1.0,16,1213,249,119,48,40.508167,17.646534
ORIOLO,REG,2.9379029521547335,2.0,57,2947,1060,402,79,42.166825,12.138499
ORTA MIASINO,REG,1.9310938845822567,1.0,18,1161,257,149,34,45.795865,8.421217
ORTE,REG,2.336629001883239,1.0,109,6372,1555,944,414,42.43728,12.408986
ORVIETO,REG,4.440605773781353,3.0,28,2113,801,458,205,42.723379,12.127412
OSPEDALETTO LODIGIANO,REG,2.622744669218152,1.0,22,1829,591,341,85,45.16933,9.575164
OSPITALE DI CADORE,REG,2.0,2.0,1,1,0,0,0,46.325771,12.318429
OSPITALETTO MANTOVANO,REG,6.285714285714286,4.0,6,476,256,182,89,45.129748,10.604406
OSTUNI,REG,3.364319248826291,2.0,73,3195,1042,568,160,40.752356,17.580809
OTTAVIA,REG,2.340347071583514,2.0,154,9220,1638,545,114,,
OVADA,REG,2.6206896551724137,1.0,24,1798,448,246,88,44.630377,8.632301
OZZANO DELL'EMILIA,REG,5.631900212314225,4.0,63,3768,2318,1349,367,44.450797,11.487297
P.C.CANARO,REG,2.1931818181818183,1.0,7,440,110,85,13,44.923012,11.675223
P.M. BADESSE,REG,1.9115116755428103,1.0,42,2441,500,263,61,43.382144,11.277136
PACE DEL MELA,REG,1.8078836586299274,1.0,40,2613,486,223,40,38.202459,15.312676
PACECO,REG,0.8004032258064516,0.0,10,496,31,20,15,37.991354,12.550844
PADERNO DUGNANO,REG,0.21060626985223035,0.0,131,7241,138,53,12,,
PADERNO ROBBIATE,REG,6.118370934661588,5.0,40,3413,2333,1558,396,45.678307,9.439202
PADIGLIONE,REG,0.6251105216622458,0.0,59,3393,431,193,76,41.513518,12.629476
PADOVA,REG,0.055752955617287936,-1.0,271,15479,2038,990,353,45.417846,11.880794
PAGANI,REG,2.037249283667622,1.0,7,349,70,28,9,40.74654,14.616996
PALAGIANELLO,REG,0.6637469586374696,0.0,31,2055,153,77,32,40.610906,16.975202
PALAZZOLO SULL`OGLIO,REG,3.310580204778157,2.0,44,3516,1265,680,133,45.601486,9.896235
PALERMO BRANCACCIO,REG,0.5907072087461565,0.0,50,2927,162,61,9,38.093141,13.392508
PALERMO NOTARBARTOLO,REG,-1.0642235123367199,-1.0,144,8268,96,49,25,38.132261,13.341572
PALESTRO,REG,3.7155172413793105,2.0,20,928,300,126,48,45.307274,8.534511
PALIZZI,REG,1.83510011778563,1.0,12,849,197,96,24,37.91881,15.986405
PALMA S.GENNARO,REG,4.793681187170895,3.0,33,2089,991,578,181,40.864149,14.540472
PAOLA,REG,0.7399090392268334,-1.0,56,3518,433,301,140,39.359442,16.033093
PARABIAGO,REG,4.9129680998613035,4.0,91,5768,3172,1710,390,45.552441,8.946319
PARCO LEONARDO,REG,2.643330876934414,2.0,156,9499,2331,676,134,41.79932,12.29543
PARMA,REG,2.183857380742482,1.0,151,10209,2452,1504,620,44.810203,10.32837
PASSIGNANO SUL TRASIMENO,REG,3.6908235294117646,3.0,31,2125,849,501,116,43.188324,12.133128
PATTI-SAN PIERO PATTI,REG,1.155093300703579,1.0,51,3269,541,277,79,38.146905,14.975331
PAVIA,REG,3.4006742520016857,2.0,156,11865,4456,2665,789,45.188843,9.144674
PAVIA PORTA GARIBALDI,REG,4.823882224645583,3.0,22,1834,850,426,107,45.183996,9.167331
PEGOGNAGA,REG,2.248407643312102,0.0,14,785,113,79,49,,
PELLEZZANO,REG,2.509491733006736,2.0,32,1633,515,272,62,40.719928,14.777354
PERAROLO DI CADORE,REG,1.8074921956295527,1.0,24,961,189,58,10,46.386277,12.352493
PERI,REG,5.519731318219983,4.0,35,2382,1340,938,332,45.658402,10.900314
PESCARA PORTA NUOVA,REG,0.9984795829713293,0.0,72,4604,625,305,72,42.458072,14.211663
PESCIA,REG,2.811778029445074,2.0,124,4415,1545,930,256,43.886811,10.686074
PESCINA,REG,2.8475836431226766,1.0,8,269,63,35,13,42.037564,13.668981
PESCOCANALE,REG,6.428571428571429,0.0,6,7,2,2,2,41.9589,13.391624
PESSIONE,REG,2.479369842460615,2.0,33,2666,521,183,26,44.965132,7.841321
PETROSINO STRASATTI,REG,1.7100409836065573,1.0,31,1952,354,191,86,37.725466,12.509434
PETTENASCO,REG,3.500430663221361,2.0,18,1161,367,204,52,45.820498,8.406802
PIACENZA,REG,2.282907662082515,1.0,101,7126,1870,1204,560,45.052238,9.70633
PIADENA,REG,5.574509803921568,4.0,56,4590,2522,1601,503,45.127608,10.369962
PIAN DEL MUGNONE,REG,2.938294010889292,3.0,8,551,165,39,7,43.813899,11.265994
PIANA,REG,3.86803105151729,2.0,23,1417,558,419,57,44.486383,8.308796
PIANZANO,REG,7.428571428571429,5.0,5,7,6,3,1,45.913397,12.388168
PIAZZA AMEDEO,REG,9.0,9.0,1,1,1,1,0,40.838506,14.232974
PICERNO,REG,3.319761668321748,1.0,19,1007,325,246,72,40.640122,15.641612
PIETRA LIGURE,REG,3.8187869822485205,2.0,67,4056,1588,949,266,44.145345,8.277403
PIETRASANTA,REG,3.6242166969880736,2.0,82,4947,1801,1035,289,43.95583,10.229731
PIEVE LIGURE,REG,9.857142857142858,11.0,7,7,6,6,4,44.372644,9.090975
PIEVE VERGONTE,REG,0.8141923436041083,-1.0,17,1071,164,81,25,46.009783,8.276298
PINAROLO PO,REG,4.640939597315437,3.0,26,2086,917,579,180,45.073415,9.170273
PINEROLO OLIMPICA,REG,4.186344238975818,3.0,46,3515,1306,663,151,44.893325,7.349043
PINETO ATRI,REG,2.2932735426008968,1.0,73,4460,1126,568,143,42.607736,14.069072
PIOLTELLO LIMITO,REG,2.772346443246705,2.0,270,18739,5566,3272,1033,45.486019,9.329319
PIOMBINO,REG,0.17898193760262726,0.0,20,609,125,33,12,42.924854,10.530959
PIOMBINO BINARI MARE,REG,0.4881516587677725,0.0,10,422,23,9,4,42.928931,10.54525
PIOMBINO DESE,REG,1.3667992047713717,1.0,70,5030,681,274,80,45.60944,12.00058
PIONA,REG,3.521262002743484,2.0,28,2187,747,469,170,46.124696,9.350759
PISA CENTRALE,REG,1.0859121721190688,1.0,221,13572,2522,1219,380,43.70794,10.398183
PISA SAN ROSSORE,REG,2.7279257707273272,2.0,171,10023,2746,1422,347,43.723702,10.387363
PISTOIA,REG,1.4683763146520674,1.0,112,6941,1263,704,255,43.926804,10.914624
PIZZO,REG,3.3320825515947465,2.0,18,1066,381,208,36,38.726323,16.150615
PLOAGHE,REG,2.080691642651297,2.0,31,1388,313,107,40,40.66132,8.728075
POCAPAGLIA,REG,1.0098126672613739,0.0,15,1121,88,53,17,44.701066,7.892496
POGGIO RENATICO,REG,3.6079770032339202,2.0,44,2783,1032,574,197,44.767292,11.483701
POGGIO RUSCO,REG,1.7069707401032703,1.0,72,4648,1301,763,278,44.981859,11.124627
POLESELLA,REG,2.934566145092461,2.0,10,703,182,86,29,44.961039,11.738498
POLLINA,REG,-0.37388724035608306,-1.0,20,1348,132,76,38,38.018,14.175943
PONTASSIEVE,REG,3.095042910208787,2.0,131,7807,2693,1388,307,43.773949,11.437904
PONTE A MORIANO,REG,3.9757834757834756,3.0,34,2106,908,455,92,43.908371,10.534264
PONTE DI PIAVE,REG,0.94625,0.0,23,1600,142,73,21,45.719624,12.460683
PONTE D`ADIGE,REG,1.7093784078516903,1.0,50,3668,897,341,36,46.485444,11.297719
PONTE GALERIA,REG,2.1443961052413507,2.0,158,9654,1565,494,126,41.818349,12.344733
PONTE GARDENA,REG,2.5221565731166913,1.0,55,4062,1045,655,269,46.6012,11.53251
PONTE IN VALTELLINA,REG,1.9285714285714286,1.0,13,462,67,39,12,46.162631,9.975895
PONTE S.PIETRO,REG,4.35098801425332,3.0,75,6174,2605,1533,366,45.69916,9.584322
PONTECAGNANO,REG,3.39101192295934,2.0,52,3271,1015,606,233,40.641033,14.870272
PONTECURONE,REG,3.482441923284711,3.0,36,1851,667,357,93,44.962014,8.929717
PONTEDERA CASCIANA TERME,REG,2.0247681396617567,1.0,149,9165,2089,1081,290,43.662145,10.628773
PONTELAGOSCURO,REG,3.5007112375533427,2.0,10,703,238,141,35,44.873216,11.612526
PONTENURE,REG,3.315966386554622,2.0,8,595,136,87,36,45.001687,9.792103
PONTETTO,REG,10.0,10.0,1,1,1,1,0,44.377309,9.07696
POPOLANO,REG,5.086666666666667,4.0,2,150,95,49,5,44.102323,11.649045
POPOLI VITTORITO,REG,0.054765886287625416,0.0,41,2392,136,69,28,42.172354,13.826152
POPULONIA,REG,1.4846153846153847,1.0,13,130,11,9,4,42.996412,10.540659
PORCARI,REG,4.648846370287001,4.0,52,1777,1005,648,94,43.831263,10.619212
PORDENONE,REG,0.6773035500598324,-1.0,78,5014,635,360,119,45.956281,12.654126
PORTO RECANATI,REG,9.5,6.0,6,6,5,4,2,43.433726,13.661464
PORTO S. ELPIDIO,REG,3.2079479273723877,2.0,55,2919,922,585,168,43.256855,13.760749
PORTO TORRES,REG,0.6887816646562123,0.0,14,829,74,31,14,40.833045,8.39642
PORTO VALTRAVAGLIA,REG,3.5364067212408443,2.0,34,2321,862,462,103,45.958219,8.674141
POSSIDENTE,REG,3.391852162956741,2.0,35,2381,686,347,79,40.781144,15.777104
POSTIOMA,REG,2.389248382279741,2.0,55,2009,310,85,20,45.715862,12.148248
POSTO COMUNICAZIONE DOLCE`,REG,4.893887945670628,4.0,34,2356,1184,826,320,45.601513,10.850588
POTENZA CENTRALE,REG,0.0009203865623561896,-1.0,33,2173,238,151,80,40.629469,15.806808
POTENZA MACCHIA ROMANA,REG,3.425392670157068,3.0,34,2292,642,188,56,,
POTENZA PICENA MONTELUPONE,REG,7.444444444444445,9.0,8,9,8,6,1,43.36991,13.59265
POVO,REG,2.357647058823529,2.0,17,1275,366,165,23,,
POZZALLO,REG,2.42534504391468,1.0,14,797,180,104,47,36.733821,14.848708
PRATIGNONE,REG,20.0,13.0,3,3,3,3,3,43.849273,11.162008
PRATOLA PELIGNA,REG,0.5357590966122961,0.0,41,2391,183,81,27,42.102423,13.876349
PRATOLA PELIGNA SUPERIORE,REG,3.624559341950646,6.0,35,1702,922,865,42,42.080415,13.87223
PREGNANA MILANESE,REG,7.754716981132075,7.0,57,106,91,72,18,45.511868,9.003943
PREMOSELLO CHIOVENDA,REG,2.171396140749149,1.0,54,2643,527,335,138,46.002188,8.326649
PRIOLO MELILLI,REG,1.7407407407407407,1.0,23,999,155,93,43,37.157951,15.197038
PUNTA RAISI,REG,0.9279675346635103,1.0,56,2957,198,38,11,38.188892,13.110059
QUARTESANA,REG,0.18556701030927836,0.0,18,970,72,41,16,,
QUARTO D`ALTINO,REG,2.357236842105263,1.0,78,6080,1281,594,172,45.574576,12.365032
QUATTRO VENTI,REG,1.8964708391086469,1.0,158,9379,1328,464,119,41.880145,12.459731
RACALMUTO,REG,0.2647058823529412,0.0,9,544,50,24,10,37.406065,13.72752
RACCONIGI,REG,1.5150375939849625,1.0,58,3458,465,197,56,44.771179,7.685681
RAGUSA IBLA,REG,1.3333333333333333,-1.0,1,3,1,1,0,36.93133,14.750993
RAIANO,REG,1.8668621700879766,1.0,35,1705,303,107,15,42.097931,13.80908
RAPALLO,REG,7.402597402597403,6.0,42,77,52,40,20,44.351398,9.231282
RAPOLANO TERME,REG,3.0,2.0,36,1736,560,258,56,43.283331,11.602504
RECALE,REG,6.5,3.0,9,10,5,5,4,41.06235,14.30323
RECCO,REG,2.0184717398168615,1.0,120,6334,1557,1002,362,44.361215,9.146788
REGGIO CALABRIA CENTRALE,REG,-0.685883384480491,-2.0,68,4562,321,189,97,38.103884,15.635844
REGGIO DI CALABRIA ARCHI,REG,3.0,3.0,1,1,0,0,0,,
REGGIO DI CALABRIA CATONA,REG,8.5,2.0,2,2,1,1,1,38.185806,15.641205
REGGIO DI CALABRIA GALLICO,REG,0.17855968431437028,0.0,45,3041,113,54,16,38.165235,15.650716
REGGIO DI CALABRIA PELLARO,REG,1.1578947368421053,1.0,45,3021,333,135,25,38.02561,15.650064
REGGIO DI CALABRIA S.GREGORIO,REG,0.35805860805860806,0.0,33,2184,127,49,8,38.061274,15.652053
REMEDELLO SOTTO,REG,8.282971197574533,7.0,24,1979,1630,1210,397,45.257477,10.388402
RENATE-VEDUGGIO,REG,3.322749590834697,2.0,38,3055,1072,509,79,45.728304,9.279834
RICCIONE,REG,2.3311363037173742,1.0,59,3793,873,549,222,43.999218,12.658549
RIDOTTI-COLLEPIANO,REG,1.5,0.0,5,6,1,1,0,,
RIETI,REG,2.853891670459718,2.0,37,2197,733,300,76,42.405918,12.862596
RIMINI TORRE PEDRERA,REG,3.39651596847781,1.0,44,2411,430,308,178,44.106987,12.508755
RIMINIFIERA,REG,4.113163972286374,3.0,36,433,171,91,28,,
RIO DI PUSTERIA,REG,0.9939117199391172,1.0,10,657,29,10,2,46.79712,11.670028
RIOLA,REG,1.823917407513622,1.0,48,3487,572,219,39,44.229851,11.053592
RIOMAGGIORE,REG,9.0,6.0,23,27,18,15,3,44.105203,9.729105
RISANO,REG,6.666666666666667,4.0,1,3,2,1,1,45.97487,13.26181
RIVA TRIGOSO,REG,3.195477536447486,2.0,53,3361,1030,686,207,44.26391,9.429277
ROBILANTE,REG,0.22659176029962547,0.0,36,1602,94,39,16,44.296496,7.510906
ROCCA DI CORNO,REG,0.7018150388936906,0.0,18,1157,185,85,18,42.388164,13.143939
ROCCA D`EVANDRO,REG,3.8169267707082835,3.0,29,1666,630,393,145,41.438861,13.911338
ROCCA RAVINDOLA,REG,1.4159132007233273,0.0,12,553,103,58,25,41.521035,14.122965
ROCCAPALUMBA-ALIA,REG,1.4435742257030972,0.0,46,2809,645,357,131,37.793751,13.673628
ROCCASECCA,REG,0.5389940009229349,0.0,83,4334,372,225,104,41.526377,13.645814
ROCCAVIONE,REG,2.130325814536341,1.0,36,1596,188,67,22,44.314445,7.485361
ROCCAVIVI,REG,5.5,0.0,7,8,1,1,1,,
ROCCELLA JONICA,REG,2.453146220009054,1.0,37,2209,707,430,122,38.322043,16.406917
ROMA BALDUINA,REG,1.8796417649628658,1.0,153,9156,1393,496,109,,
ROMA CASILINA,REG,0.0,0.0,1,1,0,0,0,41.87669,12.537297
ROMA MONTE MARIO,REG,1.4991338241663057,1.0,154,9236,1021,377,97,41.939088,12.421732
ROMA NOMENTANA L.L.,REG,1.1037697608431294,1.0,167,9868,1023,486,143,41.932935,12.523628
ROMA OSTIENSE,REG,0.3278516727126159,-1.0,381,24810,2666,1065,343,41.87265,12.483917
ROMA PRENESTINA,REG,0.24081401921989826,0.0,85,5307,330,193,72,41.897571,12.545803
ROMA S.FILIPPO NERI,REG,1.49550622631294,1.0,154,9235,1216,423,99,41.950262,12.412414
ROMA TERMINI,REG,0.48102564102564105,0.0,369,23400,2475,1283,598,41.900636,12.502026
ROMA TIBURTINA,REG,-0.14212318537547045,-2.0,272,16739,1851,1122,471,41.910903,12.530749
ROMA TUSCOLANA,REG,0.7905959835888577,0.0,325,18524,1989,842,247,41.879384,12.523505
ROMAGNANO SESIA,REG,-9.0,-14.0,2,2,0,0,0,45.629888,8.384581
ROMANORE,REG,2.646643109540636,1.0,32,2547,612,341,151,45.063834,10.750997
ROMETTA MESSINESE,REG,1.1946360153256705,1.0,40,2610,300,138,30,38.228455,15.405894
RONCEGNO BAGNI-MARTER,REG,2.7059748427672954,2.0,17,1272,410,146,20,46.03618,11.398818
ROSARNO,REG,0.6865469332429684,0.0,46,2951,299,174,54,38.488593,15.970149
ROSSANO,REG,5.399038461538462,4.0,21,1456,837,561,162,39.603005,16.640859
ROSSANO VENETO,REG,0.3333333333333333,0.0,3,3,0,0,0,45.702039,11.784812
ROSSIGLIONE,REG,3.027808676307008,2.0,24,1798,595,297,97,44.566955,8.668051
ROVATO,REG,2.1523809523809523,1.0,120,9135,2028,1173,455,45.55193,10.000924
ROVERBELLA,REG,2.2395833333333335,1.0,30,2112,473,226,87,45.252645,10.796795
ROVIANO,REG,1.041077441077441,0.0,23,1485,210,123,50,42.026476,12.991119
ROVIGO,REG,-0.2527040314650934,-2.0,52,4068,638,403,166,45.076993,11.780892
RUBIERA,REG,3.3824162311712267,2.0,47,3253,991,621,213,44.65618,10.780252
RUDALZA,REG,1.3371356147021547,1.0,12,789,12,8,2,40.994082,9.531214
S. ANTONINO DI SALUGGIA,REG,3.657648794884407,2.0,34,2033,745,433,112,45.253967,8.039728
S. CASSIANO VALCHIAVENNA,REG,1.5917808219178082,1.0,33,2555,496,193,51,46.275438,9.397419
S. DONA` DI PIAVE,REG,2.256629879756218,1.0,79,6071,1193,570,173,45.63983,12.559791
S. GENNARO,REG,2.549174690508941,1.0,70,2908,500,250,92,,
S. GERMANO VERCELLESE,REG,2.5479586817511066,1.0,34,2033,407,203,62,45.353603,8.249958
