stop_name,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
MAERNE DI MARTELLAGO,Sun,2.5358744394618835,2.0,39,446,101,34,14,45.514799,12.150629
MAGRE`- CORTACCIA,Sun,6.0,6.0,1,1,1,1,0,46.287976,11.232646
MANAROLA,Sun,6.363636363636363,7.0,10,11,7,6,2,44.109904,9.727401
MANERBIO,Sun,1.9730941704035874,1.0,19,223,57,26,8,45.357212,10.132348
MARCELLINA VERBICARO ORSOMARSO,Sun,4.019607843137255,2.0,9,102,35,20,6,39.766974,15.822665
MARECHIARO,Sun,0.07755102040816327,0.0,19,245,10,4,2,41.470762,12.6123
MARIANO COMENSE,Sun,0.0,0.0,29,307,0,0,0,45.693622,9.18147
MARINA DI SAN LORENZO,Sun,0.84,0.0,2,25,1,1,0,37.919844,15.826365
MAROTTA MONDOLFO,Sun,2.7828947368421053,1.0,26,304,87,48,16,43.769748,13.137273
MELZO,Sun,1.760672703751617,0.0,69,773,133,74,29,45.502191,9.420653
MERCATO SAN SEVERINO,Sun,1.7727272727272727,1.0,7,66,13,4,2,40.783095,14.759749
MERONE,Sun,0.0,0.0,29,307,0,0,0,45.781374,9.243772
MESSINA MARITTIMA,Sun,12.724137931034482,0.0,8,29,11,10,7,38.14988,15.534997
METAPONTO,Sun,1.4487179487179487,-1.0,14,156,35,25,10,40.368496,16.815176
MEZZANO,Sun,1.398989898989899,1.0,17,198,11,2,1,44.463,12.098501
MEZZOCORONA,Sun,4.042813455657492,3.0,57,654,264,143,24,46.207258,11.128595
MILANO BOVISA FNM,Sun,-0.20125786163522014,-1.0,120,1113,97,45,11,45.502993,9.159235
MILANO FORLANINI,Sun,2.7736572890025575,2.0,134,1564,356,200,59,,
MILANO NORD DOMODOSSOLA,Sun,0.0,0.0,280,3108,0,0,0,,
MILANO VENEZIA,Sun,3.057828880622252,2.0,288,2957,841,414,116,45.471121,9.201889
MILANO VILLAPIZZONE,Sun,3.136741214057508,2.0,135,1565,393,184,49,,
MILETO,Sun,0.6923076923076923,0.0,1,13,1,0,0,38.577082,16.060041
MILITELLO,Sun,2.5,0.0,4,40,10,6,3,37.277194,14.78317
MINUCCIANO - PIEVE - CASOLA,Sun,0.7763157894736842,0.0,12,152,23,9,1,44.194385,10.193837
MIRTO CROSIA,Sun,2.6666666666666665,2.0,9,114,38,20,4,39.604876,16.777366
MOLINA CASTEL VECCHIO SUBAQUEO,Sun,1.0307692307692307,1.0,5,65,1,0,0,42.143476,13.739644
MOMO,Sun,0.6538461538461539,1.0,8,104,14,7,2,45.574646,8.55689
MONEGLIA,Sun,12.0,12.0,1,1,1,1,1,44.242449,9.486957
MONOPOLI,Sun,2.5655021834061134,2.0,42,458,105,44,21,40.952017,17.292455
MONTECAROTTO CASTELBELLINO,Sun,0.0,0.0,1,1,0,0,0,43.500005,13.1481
MONTECHIARO DENICE,Sun,2.0793650793650795,1.0,10,126,22,9,4,44.600827,8.352185
MONTEMAGGIORE,Sun,1.5165562913907285,1.0,12,151,20,9,4,37.859037,13.693193
MONTEREALE VALCELLINA,Sun,-1.0833333333333333,-1.0,12,132,0,0,0,46.148009,12.658923
MONZONE-M.DEI BANCHI-ISOLANO,Sun,2.9210526315789473,2.0,12,152,39,18,1,44.165637,10.123827
MORENGO BARIANO,Sun,27.5,10.0,2,2,2,2,1,45.521639,9.703114
MOSCIANO S. ANGELO,Sun,6.948275862068965,9.0,9,116,74,70,30,42.710309,13.908563
MOTTA S. DAMIANO,Sun,0.6963350785340314,0.0,17,191,26,10,3,45.178344,9.219866
MUSSOTTO,Sun,0.30612244897959184,0.0,16,196,3,2,2,44.713227,8.015194
NAPOLI S.GIOV.BARRA,Sun,0.14566929133858267,0.0,108,1270,58,28,11,40.831269,14.307811
NICHELINO,Sun,2.6601941747572817,2.0,16,206,38,13,2,44.99132,7.642068
NICORVO,Sun,4.779661016949152,3.0,10,118,51,12,4,45.275462,8.6712
NOCERA INFERIORE,Sun,3.5150300601202407,2.0,43,499,148,79,27,40.745318,14.635346
NOCERA UMBRA,Sun,2.0267857142857144,1.0,9,112,20,16,7,43.100663,12.767207
NOVELLARA,Sun,-1.5238095238095237,-1.0,3,21,1,0,0,,
NUOVO SALARIO,Sun,1.5020804438280166,2.0,87,721,56,26,12,41.956195,12.510317
OLBIA,Sun,0.47115384615384615,0.0,9,104,16,4,0,40.924595,9.498293
OLCIO,Sun,3.8961937716262978,2.0,25,289,92,56,27,45.938011,9.313898
OLGIATA,Sun,3.385234899328859,3.0,67,745,260,78,9,42.01538,12.363864
OMIGNANO SALENTO,Sun,3.2,2.0,24,300,104,76,21,40.252688,15.134406
ORDONA,Sun,1.5625,1.0,5,64,8,6,1,41.315006,15.620567
ORTE,Sun,2.332896461336828,1.0,91,763,188,141,75,42.43728,12.408986
OSPEDALETTO EUGANEO,Sun,2.13855421686747,1.0,13,166,27,18,8,45.221706,11.606553
OSTERIA NUOVA,Sun,3.9275766016713094,3.0,30,359,145,88,33,44.586613,11.236525
OULX CESANA CLAVIERE SESTRIERE,Sun,1.6654676258992807,1.0,24,278,36,22,10,45.038789,6.831432
PADIGLIONE,Sun,0.17054263565891473,-1.0,20,258,26,7,3,41.513518,12.629476
PAESE CASTAGNOLE,Sun,2.748898678414097,2.0,30,227,35,7,3,45.691182,12.182619
PALIZZI,Sun,2.0,2.0,3,26,5,1,0,37.91881,15.986405
PALMI,Sun,2.005,0.0,19,200,32,17,11,38.364914,15.84438
PARGHELIA,Sun,4.28,2.0,7,75,20,11,4,38.683341,15.925042
PARMA,Sun,2.5763157894736843,1.0,156,1520,406,283,115,44.810203,10.32837
PARONA LOMELLINA,Sun,2.335149863760218,1.0,33,367,87,46,16,45.280107,8.780315
PASSIGNANO SUL TRASIMENO,Sun,4.777777777777778,3.0,12,144,70,37,10,43.188324,12.133128
PASTENA,Sun,1.8746177370030581,2.0,51,327,23,6,2,,
PATTI-SAN PIERO PATTI,Sun,1.4962962962962962,1.0,26,270,47,25,13,38.146905,14.975331
PEDASO,Sun,3.0357142857142856,1.0,15,140,36,25,7,43.094694,13.844906
PEDEROBBA CAVASO POSSAGNO,Sun,3.3026315789473686,3.0,20,152,56,21,4,45.877299,11.965222
PESCARA,Sun,1.7047075606276747,-1.0,65,701,179,126,74,42.467789,14.205066
PESCARA S. MARCO,Sun,1.3015873015873016,4.0,5,63,39,10,1,42.44613,14.208981
PESCHIERA DEL GARDA,Sun,4.015923566878981,2.0,61,628,215,121,53,45.438502,10.702509
PESCIA,Sun,1.664783427495292,1.0,89,531,118,60,18,43.886811,10.686074
PETROSINO STRASATTI,Sun,2.0265486725663715,0.0,9,113,20,15,9,37.725466,12.509434
PETTENASCO,Sun,1.9711538461538463,1.0,8,104,15,5,1,45.820498,8.406802
PIADENA,Sun,3.9574944071588365,2.0,38,447,163,100,30,45.127608,10.369962
PIANO D`ORTA BOLOGNANO,Sun,6.625,5.0,2,24,15,7,2,42.254455,13.951514
PIETRASANTA,Sun,3.2740213523131674,2.0,48,562,188,106,27,43.95583,10.229731
PINEROLO,Sun,-1.6346153846153846,-2.0,8,104,5,1,0,44.887673,7.337402
PIOLTELLO LIMITO,Sun,1.844298245614035,1.0,197,2280,437,241,85,45.486019,9.329319
PIOPPE DI SALVARO,Sun,1.4972067039106145,1.0,30,358,44,18,4,44.310761,11.161785
PISCIOTTA PALINURO,Sun,3.371212121212121,1.0,34,396,129,84,31,40.091539,15.243601
PIZZIGHETTONE,Sun,2.3191489361702127,2.0,5,47,17,10,0,45.181772,9.777133
POLIGNANO A MARE,Sun,2.596541786743516,2.0,29,347,79,29,11,40.990926,17.218676
PONTE CASALDUNI,Sun,2.484375,1.0,5,64,21,17,4,41.214169,14.696458
PONTE GARDENA,Sun,2.1003937007874014,1.0,41,508,117,72,33,46.6012,11.53251
PONTE IN VALTELLINA,Sun,1.7692307692307692,1.0,12,52,7,4,2,46.162631,9.975895
PONTE NELLE ALPI POLPET,Sun,0.6228571428571429,1.0,36,350,27,10,6,46.182328,12.277604
PONTEBBA,Sun,1.0628930817610063,1.0,13,159,16,7,3,46.508463,13.311357
PORCARI,Sun,3.933333333333333,3.0,30,150,64,44,8,43.831263,10.619212
PORTICI- ERCOLANO,Sun,1.6304801670146138,0.0,43,479,78,44,17,40.809907,14.335809
PORTO CERESIO,Sun,1.3645320197044335,1.0,33,203,27,15,5,45.903675,8.900357
PORTO D`ASCOLI,Sun,3.3169811320754716,2.0,25,265,71,34,11,42.912792,13.896813
PORTO S. ELPIDIO,Sun,3.2785714285714285,1.0,15,140,35,21,6,43.256855,13.760749
PORTO TORRES,Sun,2.2051282051282053,0.0,6,78,14,8,5,40.833045,8.39642
PORTO VALTRAVAGLIA,Sun,2.5045871559633026,2.0,26,218,51,11,5,45.958219,8.674141
PORTOMAGGIORE,Sun,0.9134615384615384,1.0,18,208,14,3,2,44.696699,11.799785
POZZUOLI SOLFATARA,Sun,-0.05111524163568773,-1.0,88,1076,75,31,10,40.827586,14.126163
PREGNANA MILANESE,Sun,10.0,7.0,6,6,6,4,1,45.511868,9.003943
PUNTA RAISI,Sun,-0.5040983606557377,-1.0,19,244,2,2,1,38.188892,13.110059
RAIANO,Sun,0.7230769230769231,1.0,5,65,2,1,0,42.097931,13.80908
RECCO,Sun,2.1649016641452343,1.0,61,661,158,104,51,44.361215,9.146788
REGGIO EMILIA,Sun,3.796223446105429,2.0,121,1271,458,316,127,44.697793,10.643093
REGGIO EMILIA AV,Sun,5.934,4.0,47,500,261,183,77,44.779886,10.744171
REMEDELLO SOPRA,Sun,5.361111111111111,4.0,15,180,93,54,13,45.27848,10.379211
RHO,Sun,2.520628683693517,2.0,131,1527,381,185,36,45.523813,9.043563
RICADI,Sun,2.2653061224489797,1.0,11,98,24,8,4,38.630676,15.839848
RIETI,Sun,2.1870503597122304,2.0,11,139,45,11,5,42.405918,12.862596
RIMINI,Sun,0.43432715551974216,-1.0,132,1241,250,195,111,44.064176,12.574093
RIMINIFIERA,Sun,5.190476190476191,3.0,46,84,42,26,10,,
RIONERO ATELLA RIPACANDITA,Sun,1.5905511811023623,1.0,20,254,48,22,7,40.922066,15.678699
ROBILANTE,Sun,-0.18181818181818182,-1.0,12,154,7,1,0,44.296496,7.510906
ROCCA DI CORNO,Sun,1.7384615384615385,1.0,5,65,12,6,2,42.388164,13.143939
ROCCA RAVINDOLA,Sun,0.03076923076923077,-1.0,5,65,4,3,3,41.521035,14.122965
ROCCHETTA CAIRO,Sun,2.716535433070866,2.0,10,127,14,4,3,44.427477,8.295356
RODALLO,Sun,0.993006993006993,0.0,12,143,17,9,3,45.278714,7.878025
ROMA S.PIETRO,Sun,0.5594573024740622,0.0,110,1253,118,49,19,41.896143,12.454497
ROMA TIBURTINA,Sun,0.7876447876447876,-1.0,242,2331,393,282,150,41.910903,12.530749
ROMETTA MESSINESE,Sun,1.4155844155844155,1.0,6,77,10,5,1,38.228455,15.405894
RONCHI DEI LEGIONARI NORD,Sun,1.794979079497908,0.0,20,239,33,19,10,45.830285,13.505962
ROSIGNANO,Sun,2.224586288416076,1.0,37,423,98,63,22,43.387899,10.438041
ROSSANO,Sun,4.806060606060606,4.0,13,165,86,48,17,39.603005,16.640859
ROSSANO VENETO,Sun,0.3333333333333333,0.0,3,3,0,0,0,45.702039,11.784812
ROTTOFRENO,Sun,5.0,3.0,1,2,1,1,0,45.060546,9.549127
S. AMBROGIO,Sun,2.564853556485356,1.0,19,239,28,18,11,45.101161,7.360933
S. ANTONINO VAIE,Sun,1.5723684210526316,0.0,36,456,62,39,23,45.109469,7.275931
S. CRISTINA E BISSONE,Sun,3.298429319371728,3.0,17,191,70,33,2,45.160533,9.401006
S. MARGHERITA LIGURE PORTOFINO,Sun,3.128712871287129,1.0,73,808,243,148,57,44.33676,9.216673
S. PAOLO SOLBRITO,Sun,2.033980582524272,1.0,16,206,33,16,5,44.951753,7.975779
S. PIETRO BERBENNO,Sun,3.793103448275862,2.0,20,232,91,51,18,46.161347,9.740491
S. PIETRO VERNOTICO,Sun,10.0,9.0,2,2,2,2,1,40.48902,18.000716
S.ALESSIO SICULO FORZA D`AGRO`,Sun,1.4382716049382716,1.0,13,162,8,5,2,37.923992,15.347322
S.ANTONIO MANTOVANO,Sun,2.0064516129032257,1.0,15,155,30,15,4,45.187447,10.785806
S.CRISTOFORO AL LAGO-ISCHIA,Sun,4.013888888888889,3.0,6,72,33,16,3,46.039743,11.23375
S.ELLERO,Sun,7.75,7.0,4,4,4,4,0,43.742143,11.469621
S.FELICE SP,Sun,3.885793871866295,2.0,30,359,140,102,30,44.834527,11.140243
S.FREDIANO A SETTIMO,Sun,7.5,1.0,4,4,1,1,1,43.680508,10.517254
S.GIOVANNI VALDARNO,Sun,2.9436834094368343,1.0,56,657,174,110,32,43.56601,11.527033
S.LORENZO COLLI,Sun,0.0,0.0,1,1,0,0,0,38.16292,13.316449
S.MARCELLINO FRIGNANO,Sun,3.0962566844919786,1.0,15,187,53,39,11,40.992103,14.171976
S.MARTINO IN GATTARA,Sun,5.422535211267606,5.0,11,142,93,58,7,44.113211,11.667077
S.MINIATO FUCECCHIO,Sun,4.0,2.0,9,11,5,4,1,43.701383,10.831605
S.NAZARIO,Sun,2.1666666666666665,2.0,6,72,7,4,2,45.838117,11.691321
S.PIETRO IN CASALE,Sun,2.5434380776340113,1.0,43,541,102,70,33,44.697928,11.404763
S.ROMANO MONTOPOLI S.CROCE,Sun,1.8638838475499093,1.0,44,551,113,56,12,43.690575,10.760152
S.SEVERINO MARCHE,Sun,2.965811965811966,2.0,10,117,45,20,3,43.22996,13.183491
SAGRADO,Sun,2.747016706443914,1.0,34,419,65,37,19,45.872629,13.484004
SALE LANGHE,Sun,0.978021978021978,0.0,7,91,13,5,2,44.392425,8.077468
SALETTO,Sun,1.7710843373493976,1.0,13,166,36,19,7,45.22274,11.535093
SAMASSI SERRENTI,Sun,1.128440366972477,0.0,25,218,26,15,8,39.483075,8.899035
SAMOGGIA,Sun,4.566233766233767,2.0,34,385,141,98,43,44.567307,11.146221
SAN BENEDETTO SAMBRO-CAST.PEPOLI,Sun,2.7777777777777777,1.0,19,135,34,17,8,44.22866,11.19226
SAN GAVINO,Sun,0.9647887323943662,0.0,30,284,41,20,12,39.546206,8.788017
SANNAZZARO,Sun,4.055555555555555,3.0,16,180,84,35,7,45.10554,8.905149
SANTE MARIE,Sun,0.8333333333333334,1.0,1,12,0,0,0,42.096993,13.21696
SARMATO,Sun,12.0,11.0,2,3,3,2,2,45.063043,9.491116
SARONNO SUD,Sun,0.22047832585949179,0.0,114,1338,37,19,4,,
SARZANA,Sun,2.3693548387096772,1.0,53,620,170,89,29,44.108865,9.960657
SCAFA S.VALENTINO CARAMANICO T,Sun,0.8169934640522876,0.0,12,153,13,11,3,42.26717,13.99909
SCALEA S.DOMENICA TALAO,Sun,5.722077922077922,3.0,38,385,183,130,48,39.8083,15.80139
SEREGNO,Sun,1.7447811447811448,1.0,125,1485,257,121,43,45.64601,9.20285
SETTEQUERCE,Sun,2.622994652406417,2.0,30,374,100,22,2,46.508448,11.264785
SOLIGNANO,Sun,3.5,1.0,6,6,2,1,1,44.614024,9.98014
SOMMARIVA BOSCO,Sun,0.8317307692307693,0.0,16,208,16,3,1,44.770754,7.777086
SONDRIO,Sun,5.021951219512195,2.0,61,410,134,100,52,46.167064,9.872928
SORESINA,Sun,3.0761154855643045,1.0,34,381,97,45,20,45.283083,9.85664
SORGENTI DEL PESCHIERA,Sun,8.52,7.0,2,25,24,18,4,42.36428,12.996973
SPELLO,Sun,1.8629441624365481,1.0,18,197,36,15,8,42.9844,12.668884
SPIGNO,Sun,2.7777777777777777,2.0,10,126,35,15,4,44.539437,8.317924
SPINETTA,Sun,1.4761904761904763,1.0,6,42,4,2,1,44.882378,8.683146
STAZIONE PER L`ALPAGO,Sun,1.8478260869565217,2.0,19,230,28,12,4,46.137574,12.316066
STRADELLA,Sun,2.5506072874493926,1.0,24,247,60,35,12,45.079465,9.300865
STRESA,Sun,3.0754716981132075,2.0,82,477,156,92,40,45.884486,8.531454
STREVI,Sun,2.68,1.0,8,100,26,12,3,44.697771,8.525525
SUSA,Sun,-0.0707070707070707,-1.0,8,99,8,3,3,45.138622,7.052311
SUSEGANA,Sun,2.0,2.0,1,1,0,0,0,45.821054,12.258364
TAGGIA ARMA,Sun,2.8723849372384938,2.0,45,478,147,75,18,43.840764,7.835604
TAORMINA,Sun,0.3644578313253012,-1.0,36,332,50,33,24,37.845429,15.282584
TARANTO,Sun,0.21105527638190955,-2.0,19,199,28,20,14,40.483727,17.224059
TARVISIO BOSCOVERDE,Sun,-1.1264367816091954,-2.0,9,87,6,5,2,46.505956,13.608012
TERNATE VARANO BORGHI,Sun,1.4768518518518519,1.0,26,216,19,11,5,45.781835,8.700371
THIENE,Sun,0.9344978165938864,0.0,18,229,10,3,2,45.700697,11.475407
TOR SAPIENZA,Sun,0.5825242718446602,-1.0,8,103,12,8,3,41.907095,12.594489
TORRE ANNUNZIATA CENTRALE,Sun,2.8410041841004183,1.0,43,478,127,64,22,40.747131,14.463744
TORRE DE` PICENARDI,Sun,1.3111111111111111,1.0,4,45,7,4,1,45.137198,10.286849
TORRE MELISSA,Sun,2.0194174757281553,1.0,9,103,21,8,1,39.304391,17.108402
TORRILE S. POLO,Sun,2.075117370892019,1.0,18,213,39,23,9,44.885677,10.362814
TORRIONE,Sun,2.4128440366972477,2.0,51,327,43,11,2,,
TRABIA,Sun,2.0,2.0,1,1,0,0,0,37.996408,13.65567
TRACCIA,Sun,3.6153846153846154,3.0,2,26,9,2,1,,
TRAPANI,Sun,-1.0,-4.0,4,51,5,4,3,38.017092,12.518814
TRE CROCI,Sun,2.758241758241758,2.0,8,91,18,5,2,42.331525,12.086159
TREVIGLIO OVEST,Sun,0.9434389140271493,0.0,36,442,46,17,5,45.521762,9.580281
TREVISO C.,Sun,0.864423076923077,-1.0,98,1040,107,63,28,45.659608,12.24614
TRIESTE CENTRALE,Sun,1.9400684931506849,0.0,50,584,80,56,32,45.657456,13.771873
TRIUGGIO-PONTE ALBIATE,Sun,0.6318181818181818,0.0,22,220,27,12,3,45.658956,9.266961
TRIVIGNO,Sun,1.9230769230769231,-1.0,2,26,2,2,1,40.588598,15.997824
TROFARELLO,Sun,0.7381275440976933,1.0,57,737,63,18,6,44.980471,7.735206
URAS MOGORO,Sun,2.8239700374531833,2.0,25,267,62,33,14,39.692629,8.696459
VAIANO,Sun,2.213740458015267,1.0,18,131,24,11,8,43.961772,11.130773
VALDAORA - ANTERSELVA,Sun,-0.6714285714285714,-1.0,7,70,2,1,0,46.769231,12.02898
VARALLO SESIA,Sun,-5.0,-5.0,1,1,0,0,0,45.815227,8.256606
VARENNA ESINO,Sun,4.517298187808896,1.0,77,607,207,140,78,46.015,9.286405
VARIGNANA,Sun,3.865284974093264,3.0,17,193,75,35,7,44.436796,11.523078
VENEZIA CARPENEDO,Sun,7.666666666666667,9.0,2,3,2,2,1,45.506697,12.247609
VENEZIA PORTO MARGHERA,Sun,7.875,6.0,18,24,23,15,7,45.472381,12.256536
VENEZIA SANTA LUCIA,Sun,0.40499306518723993,-1.0,194,2163,186,108,67,45.441569,12.320882
VERNANTE,Sun,0.05844155844155844,0.0,12,154,4,2,0,44.244639,7.535986
VERNAZZA,Sun,9.428571428571429,8.0,7,7,7,6,3,44.134963,9.684804
VERONA PORTA VESCOVO,Sun,2.5557586837294335,2.0,53,547,140,78,38,45.435552,11.018841
VESPOLATE,Sun,1.6153846153846154,1.0,9,117,20,7,0,45.351517,8.671947
VESPRI,Sun,1.2419354838709677,1.0,34,434,9,4,3,38.101996,13.362701
VIAREGGIO,Sun,2.62736660929432,2.0,116,1162,367,201,75,43.865947,10.257886
VILLA CASTELLI,Sun,43.0,43.0,1,1,1,1,1,40.523377,17.476149
VILLA CLAUDIA,Sun,1.62015503875969,1.0,20,258,23,11,3,41.484326,12.61709
VILLA DI TIRANO,Sun,2.838709677419355,1.0,4,31,5,3,3,46.196164,10.13033
VILLA RAVERIO,Sun,2.6227272727272726,2.0,22,220,61,21,4,45.690418,9.261549
VILLANOVA D`ARDENGHI,Sun,4.729166666666667,3.0,12,144,67,11,5,45.156982,9.037176
VILLASPECIOSA UTA,Sun,3.280632411067194,2.0,23,253,91,80,8,39.304168,8.940501
VILLAZZANO,Sun,2.4305555555555554,2.0,6,72,13,7,2,46.045911,11.13906
VIPITENO,Sun,1.3468634686346863,-1.0,44,542,97,69,31,46.895732,11.440206
VITERBO PORTA FIORENTINA,Sun,0.813953488372093,0.0,9,86,6,4,2,42.425237,12.106204
ZAPPULLA,Sun,1.2444444444444445,1.0,7,90,13,5,0,38.116962,14.703086
ABBADIA LARIANA,Sun,1.391304347826087,1.0,26,299,46,34,19,45.895864,9.335175
ABBASANTA,Sun,1.3661971830985915,0.0,12,142,26,13,7,40.128801,8.817733
ACERRA,Sun,2.7681660899653977,2.0,23,289,68,25,10,40.939066,14.372243
ACQUA ACETOSA,Sun,2.489010989010989,2.0,14,182,33,20,4,41.794294,12.616449
ALBA,Sun,-0.4230769230769231,0.0,8,104,1,1,1,44.697713,8.030629
ALBANO LAZIALE,Sun,-0.45054945054945056,-1.0,7,91,2,0,0,41.72632,12.658056
ALBINIA,Sun,1.3936651583710407,0.0,20,221,38,24,9,42.502165,11.21134
ALBISOLA,Sun,1.9814432989690722,1.0,44,485,64,33,11,44.33469,8.512092
ALLERONA-CASTEL VISCARDO,Sun,4.314285714285714,2.0,6,70,21,12,6,42.78502,12.035236
ALVIANO,Sun,8.0,8.0,6,8,6,5,2,42.591917,12.259583
AMANTEA,Sun,2.4634146341463414,1.0,24,246,45,28,14,39.134353,16.068448
ANGRI,Sun,3.966666666666667,3.0,38,450,185,97,25,40.746404,14.575366
ANTIGNANO,Sun,8.75,3.0,3,4,1,1,1,43.492482,10.328827
ARBOSTELLA,Sun,0.38181818181818183,0.0,30,55,1,0,0,40.677263,15.623814
ARCOLA,Sun,3.3333333333333335,0.0,2,3,1,1,0,44.118651,9.914649
ARDORE,Sun,-1.76,-2.0,2,25,0,0,0,38.175698,16.207311
ARECHI,Sun,0.058091286307053944,0.0,29,241,0,0,0,,
AROSIO,Sun,0.0,0.0,29,307,0,0,0,,
ARQUATA SCRIVIA,Sun,1.1951219512195121,1.0,59,697,126,79,30,44.692533,8.885342
ARQUA`,Sun,8.527777777777779,4.0,3,36,20,15,7,45.006465,11.748518
ARSOLI,Sun,2.0476190476190474,1.0,10,126,24,9,1,42.045852,13.013064
ASCOLI PICENO,Sun,0.04597701149425287,-1.0,7,87,6,5,3,42.855474,13.587939
ASSEMINI CARMINE,Sun,-0.005681818181818182,-1.0,17,176,8,4,1,,
ASSEMINI S. LUCIA,Sun,-0.1875,-1.0,17,176,6,3,1,,
ASSO,Sun,0.014814814814814815,0.0,13,135,0,0,0,45.855228,9.268513
AUGUSTA,Sun,-0.03398058252427184,0.0,28,206,38,27,17,37.24334,15.218628
AVERSA,Sun,1.9391691394658754,-1.0,59,674,122,82,44,40.973323,14.218578
AVIANO,Sun,-0.5909090909090909,-1.0,12,132,0,0,0,46.064362,12.590686
BAGNACAVALLO,Sun,3.2111436950146626,2.0,33,341,103,57,24,44.412138,11.969398
BAGNARA,Sun,1.2,-1.0,19,200,23,16,10,38.282695,15.800327
BAIANO DI SPOLETO,Sun,2.2452830188679247,-1.0,5,53,14,12,3,42.726238,12.663615
BALDICHIERI,Sun,2.760869565217391,2.0,18,230,54,23,7,44.899204,8.091198
BARAGIANO,Sun,4.511627906976744,2.0,8,86,33,25,9,40.695213,15.569206
BARI CENTRALE,Sun,-0.37176724137931033,-2.0,84,928,158,123,70,41.11774,16.869601
BARILE,Sun,3.973684210526316,3.0,18,228,86,45,10,40.943044,15.670959
BARRUCCANA,Sun,0.1695906432748538,0.0,29,342,20,13,7,,
BATTAGLIA TERME,Sun,3.607361963190184,2.0,15,163,74,53,13,45.291475,11.77838
BAZZANO,Sun,-2.2613636363636362,-2.0,10,88,1,0,0,,
BELGIOIOSO,Sun,1.287958115183246,1.0,17,191,33,14,3,45.16456,9.316875
BELLANO TARTAVELLE TERME,Sun,4.43163097199341,1.0,77,607,191,131,70,46.039448,9.302776
BELLARIA,Sun,1.2884615384615385,0.0,48,416,59,43,14,44.150249,12.461168
BELLUNO,Sun,0.6048109965635738,1.0,38,291,24,16,4,46.141594,12.209703
BERCHIDDA,Sun,1.0357142857142858,1.0,14,168,17,7,0,40.772052,9.181312
BESNATE,Sun,1.7884615384615385,1.0,25,208,13,9,4,45.695409,8.761072
BEVILACQUA,Sun,3.1626506024096384,2.0,13,166,57,26,7,45.230145,11.398643
BIFORCO,Sun,4.741935483870968,4.0,12,155,83,44,9,44.068431,11.602243
BINARIO S.MARCO VECCHIO,Sun,1.6693877551020408,1.0,19,245,54,27,14,43.790336,11.267403
BISCEGLIE,Sun,4.628318584070796,2.0,40,452,160,103,53,41.235445,16.499484
BOLOGNA MAZZINI,Sun,2.733118971061093,2.0,40,311,48,24,8,44.482284,11.376271
BONFERRARO,Sun,0.9281045751633987,1.0,12,153,36,16,4,45.185651,11.009247
BORGO A BUGGIANO,Sun,3.488095238095238,3.0,37,168,72,49,9,43.880724,10.730079
BORGO TICINO,Sun,2.701657458563536,2.0,14,181,44,20,1,45.691943,8.602483
BORGONUOVO,Sun,2.798882681564246,3.0,30,358,110,43,6,,
BOSCHI S.ANNA,Sun,4.278787878787878,4.0,13,165,87,40,7,45.217328,11.362302
BOTRICELLO,Sun,0.88268156424581,1.0,14,179,43,27,7,38.933943,16.857433
BOVALINO,Sun,2.925373134328358,2.0,16,201,66,33,11,38.149087,16.180584
BRA,Sun,-0.5728155339805825,0.0,16,206,3,2,2,44.693556,7.848643
BRISIGHELLA,Sun,4.329032258064516,4.0,12,155,80,47,7,44.220565,11.769757
BROLO FICARRA,Sun,1.4111111111111112,1.0,7,90,16,6,1,38.159204,14.830176
BUCCINO S.,Sun,5.6938775510204085,2.0,5,49,21,18,13,40.600806,15.374199
BUSALLA,Sun,-0.4281150159744409,-1.0,27,313,25,11,4,44.57558,8.943611
BUSCHE LENTIAI MEL,Sun,-0.055776892430278883,0.0,36,251,22,6,3,46.040092,11.979251
CABIATE,Sun,0.0,0.0,29,307,0,0,0,,
CALCIO,Sun,12.6,12.0,5,5,5,5,4,45.532937,9.841342
CALDE`,Sun,3.3526570048309177,3.0,25,207,64,18,4,45.945812,8.663157
CALDIERO,Sun,4.666666666666667,2.0,15,174,56,36,23,45.41407,11.169753
CALOPEZZATI,Sun,1.8932038834951457,2.0,9,103,18,11,2,39.579022,16.819361
CALTAGIRONE,Sun,1.75,-1.0,2,20,4,3,1,37.225276,14.521165
CALTANISSETTA CENTRALE,Sun,-2.58974358974359,-3.0,7,78,1,0,0,37.48829,14.057396
CALTIGNAGA,Sun,1.2980769230769231,1.0,8,104,17,5,2,45.519167,8.591602
CALUSO,Sun,1.7628205128205128,1.0,13,156,34,15,6,45.303194,7.902568
CAMNAGO-LENTATE,Sun,2.58021712907117,1.0,70,829,196,97,29,45.668425,9.133451
CAMOGLI SAN FRUTTUOSO,Sun,11.125,11.0,6,8,8,8,5,44.348166,9.156743
CAMPAGNA SERRE PERSANO,Sun,2.0,-2.0,1,2,1,1,0,40.595667,15.113986
CAMPIGLIA MARITTIMA,Sun,2.478125,1.0,56,640,161,111,40,43.017118,10.586558
CAMPOFRANCO,Sun,2.064935064935065,1.0,12,154,21,7,4,37.510105,13.686777
CAMPOMIGLIAIO,Sun,-0.6666666666666666,-1.0,1,12,0,0,0,43.937241,11.303593
CAMPOSANTO,Sun,4.0,3.0,12,144,54,36,9,44.787527,11.143587
