stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
PASSIGNANO SUL TRASIMENO,REG,Sun,4.777777777777778,3.0,12,144,70,37,10,43.188324,12.133128
PATTI-SAN PIERO PATTI,REG,Sun,1.1761363636363635,1.0,14,176,21,10,5,38.146905,14.975331
PERAROLO DI CADORE,REG,Sun,2.2283464566929134,2.0,18,127,26,13,3,46.386277,12.352493
PESARO,REG,Sun,2.6189111747851004,1.0,31,349,91,56,23,43.906014,12.904848
PESCARA S. MARCO,REG,Sun,1.3015873015873016,4.0,5,63,39,10,1,42.44613,14.208981
PESCINA,REG,Sun,1.5833333333333333,1.0,1,12,0,0,0,42.037564,13.668981
PETTENASCO,REG,Sun,1.9711538461538463,1.0,8,104,15,5,1,45.820498,8.406802
PIACENZA,REG,Sun,0.9577625570776256,-1.0,84,876,146,89,50,45.052238,9.70633
PIANORO,REG,Sun,0.6129032258064516,-1.0,29,217,27,16,8,44.380589,11.340675
PIETRASANTA,REG,Sun,3.3191094619666046,2.0,45,539,182,102,26,43.95583,10.229731
PIEVE EMANUELE,REG,Sun,6.0,6.0,1,1,1,1,0,,
PIOLTELLO LIMITO,REG,Sun,1.844298245614035,1.0,197,2280,437,241,85,45.486019,9.329319
PISA CENTRALE,REG,Sun,0.35509904622157007,0.0,114,1363,208,109,35,43.70794,10.398183
POLICASTRO BUSSENTINO,REG,Sun,2.8902077151335313,1.0,27,337,86,61,13,40.076482,15.528438
PONT SAINT MARTIN,REG,Sun,1.7149532710280373,1.0,33,428,78,44,18,45.589834,7.795024
