shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_2_1,45.450886,9.236847,1711,273564.688
shp_2_1,45.453629,9.237202,1712,273871.219
shp_2_1,45.454002,9.237247,1713,273913.156
shp_2_1,45.454403,9.23728,1714,273957.531
shp_2_1,45.455326,9.237328,1715,274060.438
shp_2_1,45.480106,9.238346,1716,276820.094
shp_2_1,45.4804,9.238342,1717,276852.656
shp_2_1,45.480675,9.238323,1718,276883.656
shp_2_1,45.480862,9.238303,1719,276904.125
shp_2_1,45.481678,9.238157,1720,276995.906
shp_2_1,45.482758,9.237947,1721,277117.063
shp_2_1,45.482918,9.23791,1722,277135.406
shp_2_1,45.483265,9.237808,1723,277174.844
shp_2_1,45.483593,9.237684,1724,277212.625
shp_2_1,45.483898,9.237542,1725,277248.219
shp_2_1,45.484219,9.237366,1726,277286.594
shp_2_1,45.484386,9.237264,1727,277306.938
shp_2_1,45.484791,9.236989,1728,277356.781
shp_2_1,45.485157,9.236712,1729,277402.688
shp_2_1,45.485382,9.236528,1730,277431.531
shp_2_1,45.489655,9.232739,1731,277991.688
shp_2_1,45.490341,9.232259,1732,278076.813
shp_2_1,45.493793,9.229201,1733,278529.219
shp_2_1,45.4944,9.228651,1734,278609.375
shp_2_1,45.49456,9.228496,1735,278630.656
shp_2_1,45.494888,9.228135,1736,278676.938
shp_2_1,45.49514,9.22782,1737,278714.219
shp_2_1,45.495377,9.227487,1738,278751.25
shp_2_1,45.495579,9.227167,1739,278784.906
shp_2_1,45.495861,9.226658,1740,278835.438
shp_2_1,45.496078,9.226191,1741,278879.25
shp_2_1,45.496223,9.225835,1742,278911.344
shp_2_1,45.4963,9.225628,1743,278929.594
shp_2_1,45.496475,9.225088,1744,278976.031
shp_2_1,45.49662,9.224538,1745,279021.813
shp_2_1,45.496719,9.224056,1746,279061.031
shp_2_1,45.496799,9.223542,1747,279102.188
shp_2_1,45.496841,9.223194,1748,279129.719
shp_2_1,45.496883,9.22273,1749,279166.219
shp_2_1,45.497005,9.220722,1750,279323.469
shp_2_1,45.497082,9.219394,1751,279427.469
shp_2_1,45.497097,9.218942,1752,279462.75
shp_2_1,45.497089,9.218418,1753,279503.625
shp_2_1,45.497063,9.218095,1754,279529.063
shp_2_1,45.496975,9.217484,1755,279577.688
shp_2_1,45.496891,9.217108,1756,279608.438
shp_2_1,45.496815,9.216796,1757,279634.281
shp_2_1,45.496719,9.216491,1758,279660.344
shp_2_1,45.496609,9.216181,1759,279687.406
shp_2_1,45.49649,9.215893,1760,279713.469
shp_2_1,45.496365,9.215615,1761,279739.25
shp_2_1,45.496216,9.215332,1762,279767.0
shp_2_1,45.496067,9.215077,1763,279792.781
shp_2_1,45.495941,9.214873,1764,279814.125
shp_2_1,45.495792,9.214663,1765,279837.375
shp_2_1,45.495628,9.214453,1766,279861.75
shp_2_1,45.495464,9.214255,1767,279885.813
shp_2_1,45.494587,9.213318,1768,280007.781
shp_2_1,45.49382,9.212529,1769,280113.188
shp_2_1,45.49218,9.210416,1770,280359.156
shp_2_1,45.491913,9.210149,1771,280395.375
shp_2_1,45.49168,9.209847,1772,280430.406
shp_2_1,45.491028,9.209196,1773,280518.906
shp_2_1,45.490505,9.208722,1774,280588.094
shp_2_1,45.488663,9.206916,1775,280836.75
shp_2_1,45.486271,9.204501,1776,281163.031
